# year, band_1, band_2, band_3, band_4, band_5, band_6, band_7, band_8, band_9, band_10, band_11, band_12, band_13, band_14, band_15, band_16, band_17, band_18, band_19, band_20, band_21, band_22, band_23, band_24, band_25, band_26, band_27, band_28, band_29, band_30, band_31, band_32, band_33, band_34, band_35, band_36, band_37, band_38, band_39, band_40, band_41, band_42, band_43, band_44, band_45, band_46, band_47, band_48, band_49, band_50, band_51, band_52, band_53, band_54, band_55, band_56, band_57, band_58, band_59, band_60, band_61, band_62, band_63, band_64, band_65, band_66, band_67, band_68, band_69, band_70, band_71, band_72, band_73, band_74, band_75, band_76, band_77, band_78, band_79, band_80, band_81, band_82, band_83, band_84, band_85, band_86, band_87, band_88, band_89, band_90, band_91, band_92, band_93, band_94, band_95, band_96
1999.6, 1003.907654, 997.640381, 1142.773560, 1104.964111, 1100.156372, 1065.632812, 1142.723755, 1629.777588, 1719.012573, 1781.123901, 1733.973022, 1656.403564, 1843.107910, 2003.710449, 2073.919922, 2090.392822, 2045.888916, 2077.697998, 1960.530518, 1954.802979, 1973.076782, 1935.336182, 1897.561768, 1805.677124, 1874.384399, 1901.969604, 1877.539917, 1892.962036, 1856.978516, 1840.351196, 1846.324463, 1844.348389, 1817.175537, 1782.822998, 1772.334595, 1757.219116, 1697.350830, 1693.094482, 1672.666016, 1647.569580, 1617.326172, 1575.337402, 1525.831543, 1545.961304, 1519.550659, 1488.825806, 1462.077148, 1434.666870, 1404.722534, 1388.973999, 1352.508301, 1342.932739, 1319.437134, 1288.602417, 1275.479248, 1259.048706, 1235.532349, 1208.666626, 1196.009277, 1183.833496, 1160.882202, 1142.656250, 1123.516357, 1110.654297, 1081.822510, 1074.427002, 1050.242554, 1035.727051, 995.727783, 971.816467, 969.305237, 966.313538, 964.776978, 949.253967, 938.919434, 920.038940, 907.281189, 899.871948, 872.828369, 868.791504, 854.955933, 836.999573, 827.857361, 813.775696, 799.967957, 787.550476, 775.767578, 761.356323, 753.922852, 736.820496, 727.997437, 714.043884, 703.601868, 690.596008, 679.179077, 667.124268
2017.8, 1003.907654, 997.640381, 1142.773560, 1104.964111, 1100.156372, 1065.632812, 1142.723755, 1629.777588, 1719.012573, 1781.123901, 1733.973022, 1656.403564, 1843.107910, 2003.710449, 2073.919922, 2090.392822, 2045.888916, 2077.697998, 1960.530518, 1954.802979, 1973.076782, 1935.336182, 1897.561768, 1805.677124, 1874.384399, 1901.969604, 1877.539917, 1892.962036, 1856.978516, 1840.351196, 1846.324463, 1844.348389, 1817.175537, 1782.822998, 1772.334595, 1757.219116, 1697.350830, 1693.094482, 1672.666016, 1647.569580, 1617.326172, 1575.337402, 1525.831543, 1545.961304, 1519.550659, 1488.825806, 1462.077148, 1434.666870, 1404.722534, 1388.973999, 1352.508301, 1342.932739, 1319.437134, 1288.602417, 1275.479248, 1259.048706, 1235.532349, 1208.666626, 1196.009277, 1183.833496, 1160.882202, 1142.656250, 1123.516357, 1110.654297, 1081.822510, 1074.427002, 1050.242554, 1035.727051, 995.727783, 971.816467, 969.305237, 966.313538, 964.776978, 949.253967, 938.919434, 920.038940, 907.281189, 899.871948, 872.828369, 868.791504, 854.955933, 836.999573, 827.857361, 813.775696, 799.967957, 787.550476, 775.767578, 761.356323, 753.922852, 736.820496, 727.997437, 714.043884, 703.601868, 690.596008, 679.179077, 667.124268
