# year, band_1, band_2, band_3, band_4, band_5, band_6, band_7, band_8, band_9, band_10, band_11, band_12, band_13, band_14, band_15, band_16, band_17, band_18, band_19, band_20, band_21, band_22, band_23, band_24, band_25, band_26, band_27, band_28, band_29, band_30, band_31, band_32, band_33, band_34, band_35, band_36, band_37, band_38, band_39, band_40, band_41, band_42, band_43, band_44, band_45, band_46, band_47, band_48, band_49, band_50, band_51, band_52, band_53, band_54, band_55, band_56, band_57, band_58, band_59, band_60, band_61, band_62, band_63, band_64, band_65, band_66, band_67, band_68, band_69, band_70, band_71, band_72, band_73, band_74, band_75, band_76, band_77, band_78, band_79, band_80, band_81, band_82, band_83, band_84, band_85, band_86, band_87, band_88, band_89, band_90, band_91, band_92, band_93, band_94, band_95, band_96
1999.6, 0.350540, 0.358950, 0.366290, 0.373220, 0.379490, 0.387900, 0.395180, 0.402520, 0.409550, 0.417310, 0.424360, 0.431840, 0.439190, 0.446520, 0.453720, 0.461630, 0.468410, 0.476220, 0.486290, 0.489670, 0.497770, 0.506280, 0.512220, 0.519630, 0.527660, 0.534160, 0.541560, 0.549540, 0.556140, 0.563530, 0.571310, 0.578100, 0.585480, 0.593120, 0.599380, 0.607570, 0.615050, 0.622070, 0.629400, 0.637040, 0.644080, 0.651420, 0.659100, 0.666090, 0.673420, 0.681020, 0.688030, 0.695350, 0.702880, 0.710000, 0.717330, 0.724840, 0.731980, 0.739300, 0.746760, 0.753960, 0.761280, 0.768740, 0.775950, 0.783280, 0.790720, 0.797930, 0.805220, 0.812620, 0.819890, 0.827210, 0.834630, 0.841900, 0.849220, 0.856630, 0.863910, 0.871220, 0.878630, 0.885890, 0.893860, 0.900320, 0.907870, 0.915180, 0.922540, 0.929830, 0.937130, 0.944450, 0.951770, 0.959070, 0.966380, 0.973820, 0.981000, 0.988830, 0.995880, 1.002950, 1.010050, 1.016950, 1.024710, 1.031950, 1.038650, 1.045980
2017.8, 0.350540, 0.358950, 0.366290, 0.373220, 0.379490, 0.387900, 0.395180, 0.402520, 0.409550, 0.417310, 0.424360, 0.431840, 0.439190, 0.446520, 0.453720, 0.461630, 0.468410, 0.476220, 0.486290, 0.489670, 0.497770, 0.506280, 0.512220, 0.519630, 0.527660, 0.534160, 0.541560, 0.549540, 0.556140, 0.563530, 0.571310, 0.578100, 0.585480, 0.593120, 0.599380, 0.607570, 0.615050, 0.622070, 0.629400, 0.637040, 0.644080, 0.651420, 0.659100, 0.666090, 0.673420, 0.681020, 0.688030, 0.695350, 0.702880, 0.710000, 0.717330, 0.724840, 0.731980, 0.739300, 0.746760, 0.753960, 0.761280, 0.768740, 0.775950, 0.783280, 0.790720, 0.797930, 0.805220, 0.812620, 0.819890, 0.827210, 0.834630, 0.841900, 0.849220, 0.856630, 0.863910, 0.871220, 0.878630, 0.885890, 0.893860, 0.900320, 0.907870, 0.915180, 0.922540, 0.929830, 0.937130, 0.944450, 0.951770, 0.959070, 0.966380, 0.973820, 0.981000, 0.988830, 0.995880, 1.002950, 1.010050, 1.016950, 1.024710, 1.031950, 1.038650, 1.045980
